player_id,install_date,attribution_channel,country,device_type,tutorial_completed,experiment_variant,player_segment,lifetime_value
P000384,2024-02-15,organic,UK,iOS,True,control,non_payer,0.0
P000385,2024-01-18,facebook,US,iOS,False,,non_payer,0.0
P000386,2024-01-02,google,JP,iOS,True,variant_a,non_payer,0.0
P000387,2024-02-23,organic,US,Android,True,variant_a,non_payer,0.0
P000388,2024-02-04,organic,IN,Android,True,variant_a,non_payer,0.0
P000389,2024-01-16,google,US,iOS,False,control,non_payer,0.0
P000390,2024-02-10,organic,CA,iOS,True,variant_a,non_payer,0.0
P000391,2024-02-05,organic,FR,iOS,True,variant_b,non_payer,0.0
P000392,2024-02-02,organic,UK,iOS,True,control,dolphin,62.98866683155972
P000393,2024-01-04,tiktok,US,Android,False,control,non_payer,0.0
P000394,2024-02-02,unity_ads,FR,Android,True,variant_a,non_payer,0.0
P000395,2024-01-14,facebook,JP,Android,True,variant_b,non_payer,0.0
P000396,2024-01-21,google,IN,iOS,True,control,whale,821.399411456908
P000397,2024-02-17,facebook,UK,Android,True,control,non_payer,0.0
P000398,2024-01-20,google,CA,iOS,False,,non_payer,0.0
P000399,2024-02-25,google,UK,iOS,True,control,dolphin,61.29246731149733
P000400,2024-01-08,google,US,Android,False,control,non_payer,0.0
P000401,2024-01-07,organic,FR,iOS,True,variant_a,minnow,5.497276971831
P000402,2024-01-03,organic,UK,Android,True,control,non_payer,0.0
P000403,2024-01-17,facebook,UK,Android,False,variant_a,minnow,4.625138911984814
P000404,2024-02-02,unity_ads,UK,iOS,True,variant_b,non_payer,0.0
P000405,2024-02-17,facebook,FR,Android,True,variant_a,non_payer,0.0
P000406,2024-01-12,unity_ads,IN,iOS,False,variant_b,non_payer,0.0
P000407,2024-02-28,apple_search,DE,iOS,True,,non_payer,0.0
P000408,2024-02-20,organic,CA,Android,True,control,non_payer,0.0
P000409,2024-01-22,google,JP,Android,False,variant_a,non_payer,0.0
P000410,2024-02-24,google,DE,iOS,True,variant_b,non_payer,0.0
P000411,2024-01-22,apple_search,US,Android,True,variant_a,non_payer,0.0
P000412,2024-02-15,apple_search,US,Android,True,variant_b,non_payer,0.0
P000413,2024-01-30,google,US,iOS,True,variant_b,dolphin,63.252577972905954
P000414,2024-02-07,organic,CA,Android,True,variant_a,minnow,7.383368327195643
P000415,2024-02-07,google,JP,Android,True,control,non_payer,0.0
P000416,2024-02-14,organic,UK,Android,True,control,non_payer,0.0
P000417,2024-02-20,google,UK,iOS,False,variant_a,non_payer,0.0
P000418,2024-02-23,tiktok,BR,Android,True,control,non_payer,0.0
P000419,2024-01-08,facebook,JP,iOS,True,variant_b,non_payer,0.0
P000420,2024-01-27,google,DE,Android,False,variant_a,non_payer,0.0
P000421,2024-01-27,facebook,US,Android,True,variant_b,non_payer,0.0
P000422,2024-02-03,facebook,US,iOS,True,variant_a,non_payer,0.0
P000423,2024-01-21,organic,US,iOS,True,variant_b,minnow,8.342933752473659
P000424,2024-01-30,google,US,Android,True,variant_b,non_payer,0.0
P000425,2024-02-02,tiktok,US,Android,True,variant_b,non_payer,0.0
P000426,2024-01-28,tiktok,AU,iOS,True,variant_a,non_payer,0.0
P000427,2024-02-16,organic,US,iOS,True,control,non_payer,0.0
P000428,2024-02-02,unity_ads,US,Android,True,variant_a,whale,408.5575268297832
P000429,2024-01-05,google,US,iOS,False,variant_a,minnow,9.26816370067329
P000430,2024-02-29,organic,DE,iOS,False,,dolphin,72.96595358049802
P000431,2024-02-17,organic,AU,Android,True,variant_a,whale,845.4791149459786
P000432,2024-01-19,organic,AU,iOS,True,variant_b,non_payer,0.0
P000433,2024-01-04,tiktok,US,iOS,True,variant_b,non_payer,0.0
P000434,2024-02-04,google,UK,iOS,True,variant_a,whale,671.9899381303467
P000435,2024-02-18,google,US,Android,False,variant_a,minnow,11.584991233138116
P000436,2024-01-17,organic,US,iOS,True,control,non_payer,0.0
P000437,2024-02-13,google,BR,Android,True,control,non_payer,0.0
P000438,2024-01-28,organic,MX,Android,False,variant_b,non_payer,0.0
P000439,2024-01-30,facebook,DE,iOS,True,variant_b,non_payer,0.0
P000440,2024-01-29,google,IN,Android,True,variant_a,non_payer,0.0
P000441,2024-02-15,organic,DE,iOS,True,variant_a,non_payer,0.0
P000442,2024-02-22,unity_ads,US,Android,False,variant_a,non_payer,0.0
P000443,2024-01-06,organic,MX,iOS,True,variant_a,minnow,3.371394563534263
P000444,2024-02-04,google,US,Android,True,control,non_payer,0.0
P000445,2024-02-29,facebook,DE,iOS,True,variant_b,minnow,2.694877726675231
P000446,2024-02-10,facebook,US,iOS,False,variant_a,non_payer,0.0
P000447,2024-02-06,organic,UK,Android,True,variant_a,dolphin,34.371287232264045
P000448,2024-01-24,organic,DE,iOS,True,control,non_payer,0.0
P000449,2024-01-29,tiktok,UK,Android,True,variant_b,non_payer,0.0
P000450,2024-02-18,organic,US,iOS,False,control,minnow,12.847711705446981
P000451,2024-02-15,unity_ads,UK,iOS,True,variant_a,dolphin,64.49199087497793
P000452,2024-02-22,apple_search,UK,Android,True,variant_a,non_payer,0.0
P000453,2024-01-31,organic,IN,iOS,True,variant_a,non_payer,0.0
P000454,2024-02-04,organic,JP,Android,True,control,non_payer,0.0
P000455,2024-02-29,google,CA,Android,True,variant_b,non_payer,0.0
P000456,2024-02-02,tiktok,US,iOS,True,variant_a,minnow,7.374413241415363
P000457,2024-02-21,tiktok,JP,Android,False,variant_b,non_payer,0.0
P000458,2024-01-21,facebook,US,iOS,True,variant_b,non_payer,0.0
P000459,2024-02-01,google,US,iOS,True,variant_b,non_payer,0.0
P000460,2024-01-23,organic,UK,Android,False,variant_a,non_payer,0.0
P000461,2024-02-02,apple_search,BR,iOS,False,variant_b,non_payer,0.0
P000462,2024-01-03,tiktok,US,iOS,True,variant_b,non_payer,0.0
P000463,2024-01-18,organic,US,Android,True,variant_a,non_payer,0.0
P000464,2024-01-25,organic,CA,Android,True,variant_b,minnow,11.670231932921723
P000465,2024-02-11,organic,US,Android,True,control,non_payer,0.0
P000466,2024-01-31,organic,AU,Android,True,control,dolphin,29.926233242173545
P000467,2024-02-23,unity_ads,CA,Android,True,variant_a,minnow,1.0869114922183383
P000468,2024-02-27,facebook,UK,Android,False,,minnow,5.353507338228603
P000469,2024-01-03,organic,US,iOS,True,variant_b,non_payer,0.0
P000470,2024-02-09,organic,US,Android,True,variant_b,non_payer,0.0
P000471,2024-02-15,apple_search,JP,iOS,True,control,minnow,4.48452067670128
P000472,2024-01-24,google,BR,Android,True,variant_a,non_payer,0.0
P000473,2024-02-19,facebook,US,Android,True,variant_a,minnow,5.302631616754866
P000474,2024-02-01,organic,US,Android,True,variant_b,minnow,14.62997085977106
P000475,2024-02-16,apple_search,US,Android,True,control,non_payer,0.0
P000476,2024-01-22,unity_ads,AU,iOS,True,variant_a,whale,654.1965942368751
P000477,2024-01-23,organic,FR,iOS,False,,minnow,9.247566665286781
P000478,2024-01-02,organic,UK,Android,True,variant_b,minnow,10.17937002914764
P000479,2024-01-27,organic,DE,iOS,False,variant_b,minnow,6.568156516989187
P000480,2024-02-11,organic,FR,Android,True,variant_a,non_payer,0.0
P000481,2024-01-02,facebook,IN,iOS,False,,minnow,14.705662829877252
P000482,2024-01-26,tiktok,US,Android,True,variant_b,non_payer,0.0
P000483,2024-01-17,facebook,US,Android,False,variant_b,non_payer,0.0
P000484,2024-02-09,unity_ads,US,iOS,True,,non_payer,0.0
P000485,2024-02-02,facebook,BR,Android,True,,non_payer,0.0
P000486,2024-01-09,google,JP,Android,True,control,minnow,14.625659898841796
P000487,2024-02-12,google,AU,iOS,True,control,non_payer,0.0
P000488,2024-02-23,organic,US,Android,True,variant_b,non_payer,0.0
P000489,2024-02-17,facebook,US,Android,False,variant_a,dolphin,81.5396250244146
P000490,2024-02-08,google,US,iOS,True,variant_a,non_payer,0.0
P000491,2024-01-29,organic,AU,Android,True,variant_b,non_payer,0.0
P000492,2024-02-11,facebook,US,iOS,True,control,whale,369.35373437131983
P000493,2024-02-24,facebook,US,iOS,True,control,minnow,13.32275560920831
P000494,2024-01-26,apple_search,FR,Android,True,variant_a,non_payer,0.0
P000495,2024-02-04,facebook,US,Android,True,control,non_payer,0.0
P000496,2024-02-19,unity_ads,CA,Android,False,variant_b,non_payer,0.0
P000497,2024-01-25,facebook,US,iOS,True,,non_payer,0.0
P000498,2024-01-24,google,JP,iOS,False,variant_b,minnow,2.4128783699569203
P000499,2024-01-13,facebook,AU,iOS,True,variant_b,non_payer,0.0
P000500,2024-02-29,unity_ads,BR,Android,False,control,non_payer,0.0
P000501,2024-02-27,facebook,CA,iOS,True,variant_a,non_payer,0.0
P000502,2024-01-07,google,IN,Android,True,variant_b,minnow,9.81852755727805
P000503,2024-02-26,google,BR,iOS,True,variant_b,dolphin,56.57721132486681
P000504,2024-02-05,facebook,AU,Android,True,control,non_payer,0.0
P000505,2024-02-14,organic,IN,Android,True,variant_b,minnow,1.5490194228446825
P000506,2024-01-20,organic,UK,Android,True,,non_payer,0.0
P000507,2024-01-01,organic,UK,iOS,True,control,minnow,13.654698143286918
P000508,2024-01-08,unity_ads,US,Android,True,control,non_payer,0.0
P000509,2024-02-15,organic,AU,Android,True,variant_a,non_payer,0.0
P000510,2024-01-16,organic,FR,Android,True,control,non_payer,0.0
P000511,2024-01-14,google,JP,iOS,False,variant_b,non_payer,0.0
P000512,2024-01-12,organic,US,Android,True,,minnow,14.455299823303251
P000513,2024-02-20,facebook,UK,iOS,True,variant_b,minnow,13.703523492318892
P000514,2024-01-23,organic,US,iOS,True,variant_b,non_payer,0.0
P000515,2024-01-15,tiktok,DE,Android,True,variant_b,non_payer,0.0
P000516,2024-01-28,unity_ads,US,Android,False,variant_a,whale,353.97343868492817
P000517,2024-02-03,unity_ads,BR,Android,False,variant_b,non_payer,0.0
P000518,2024-01-02,facebook,US,iOS,False,variant_b,minnow,5.661746617826089
P000519,2024-02-01,google,US,iOS,False,variant_b,minnow,14.380261214812363
P000520,2024-01-23,organic,JP,Android,False,control,dolphin,28.513915526966926
P000521,2024-01-22,organic,CA,iOS,True,variant_a,minnow,9.16626640929955
P000522,2024-02-20,organic,US,Android,False,variant_a,non_payer,0.0
P000523,2024-01-25,facebook,CA,Android,False,variant_b,non_payer,0.0
P000524,2024-02-27,facebook,US,Android,True,variant_a,non_payer,0.0
P000525,2024-01-22,facebook,MX,iOS,True,variant_a,non_payer,0.0
P000526,2024-02-27,organic,AU,Android,True,variant_b,dolphin,58.84179884906417
P000527,2024-02-27,facebook,US,iOS,False,variant_a,dolphin,32.15189043225269
P000528,2024-01-22,google,AU,iOS,True,control,non_payer,0.0
P000529,2024-02-18,facebook,US,iOS,True,variant_b,non_payer,0.0
P000530,2024-02-21,google,JP,iOS,True,control,dolphin,90.92619942235729
P000531,2024-02-11,organic,IN,Android,True,control,non_payer,0.0
P000532,2024-01-06,unity_ads,BR,Android,False,control,non_payer,0.0
P000533,2024-01-15,facebook,UK,Android,False,control,non_payer,0.0
P000534,2024-02-23,organic,UK,iOS,False,variant_a,minnow,2.8781620164942963
P000535,2024-02-12,organic,US,Android,True,variant_b,minnow,9.297897451473865
P000536,2024-02-29,google,DE,Android,False,variant_a,non_payer,0.0
P000537,2024-02-06,unity_ads,CA,Android,True,control,minnow,5.454532352802571
P000538,2024-02-02,facebook,CA,Android,True,control,non_payer,0.0
P000539,2024-01-08,organic,BR,iOS,True,variant_a,non_payer,0.0
P000540,2024-02-22,unity_ads,US,Android,True,variant_a,non_payer,0.0
P000541,2024-02-29,google,US,iOS,False,variant_a,minnow,6.85173596247725
P000542,2024-02-13,facebook,US,Android,True,control,non_payer,0.0
P000543,2024-02-13,facebook,US,Android,False,control,minnow,3.959034599206699
P000544,2024-01-05,organic,US,Android,True,control,non_payer,0.0
P000545,2024-02-08,google,CA,Android,True,control,non_payer,0.0
P000546,2024-01-04,facebook,UK,Android,True,variant_b,minnow,9.74536691558338
P000547,2024-01-06,apple_search,US,iOS,True,variant_a,non_payer,0.0
P000548,2024-02-14,facebook,FR,Android,False,control,non_payer,0.0
P000549,2024-02-01,facebook,US,Android,True,variant_a,non_payer,0.0
P000550,2024-02-21,facebook,DE,iOS,True,variant_a,dolphin,99.09419879405272
P000551,2024-01-30,tiktok,UK,iOS,False,variant_a,non_payer,0.0
P000552,2024-02-16,unity_ads,CA,iOS,True,control,non_payer,0.0
P000553,2024-02-04,facebook,IN,iOS,True,variant_b,non_payer,0.0
P000554,2024-02-24,google,US,Android,True,variant_b,non_payer,0.0
P000555,2024-02-09,facebook,CA,iOS,True,variant_a,non_payer,0.0
P000556,2024-02-21,facebook,JP,Android,False,variant_a,non_payer,0.0
P000557,2024-01-16,organic,AU,Android,True,control,non_payer,0.0
P000558,2024-01-13,facebook,US,iOS,True,variant_b,dolphin,86.6834478139394
P000559,2024-02-19,organic,UK,Android,True,variant_a,non_payer,0.0
P000560,2024-02-29,tiktok,DE,iOS,True,control,non_payer,0.0
P000561,2024-02-11,organic,BR,Android,True,variant_a,non_payer,0.0
P000562,2024-01-30,tiktok,US,iOS,True,,non_payer,0.0
P000563,2024-01-19,facebook,US,iOS,True,variant_a,non_payer,0.0
P000564,2024-01-17,google,UK,iOS,True,variant_a,non_payer,0.0
P000565,2024-02-25,facebook,US,iOS,True,variant_b,non_payer,0.0
P000566,2024-01-19,organic,US,Android,True,control,minnow,10.564881992072388
P000567,2024-01-28,facebook,US,iOS,True,variant_a,non_payer,0.0
P000568,2024-02-27,organic,US,Android,False,variant_b,minnow,11.589337928948828
P000569,2024-02-24,google,US,iOS,True,variant_b,non_payer,0.0
P000570,2024-01-26,facebook,IN,Android,True,variant_b,minnow,12.750013495563428
P000571,2024-02-06,google,US,Android,True,variant_a,minnow,7.615659330864609
P000572,2024-01-26,organic,US,Android,False,variant_b,non_payer,0.0
P000573,2024-02-22,organic,US,iOS,False,variant_b,dolphin,65.36353646209271
P000574,2024-01-23,facebook,IN,Android,True,variant_a,non_payer,0.0
P000575,2024-01-09,tiktok,FR,iOS,True,control,minnow,13.536758574464875
P000576,2024-01-12,google,JP,iOS,True,variant_b,minnow,10.74326267740641
P000577,2024-02-22,facebook,US,Android,False,control,non_payer,0.0
P000578,2024-01-01,facebook,JP,Android,True,control,non_payer,0.0
P000579,2024-02-27,organic,UK,Android,True,variant_a,non_payer,0.0
P000580,2024-02-27,apple_search,US,Android,True,variant_a,minnow,2.9043248754298965
P000581,2024-01-01,google,AU,Android,True,variant_b,non_payer,0.0
P000582,2024-02-16,organic,JP,Android,True,variant_a,non_payer,0.0
P000583,2024-02-03,facebook,JP,Android,True,control,non_payer,0.0
P000584,2024-02-01,organic,BR,iOS,True,variant_b,non_payer,0.0
P000585,2024-02-23,tiktok,IN,Android,True,variant_b,non_payer,0.0
P000586,2024-02-17,organic,US,iOS,True,variant_b,non_payer,0.0
P000587,2024-01-25,google,UK,iOS,True,variant_a,non_payer,0.0
P000588,2024-02-09,organic,US,Android,True,control,non_payer,0.0
P000589,2024-02-14,google,BR,iOS,False,variant_a,non_payer,0.0
P000590,2024-02-22,google,US,iOS,True,control,dolphin,82.36286084225736
P000591,2024-01-01,google,BR,iOS,True,control,non_payer,0.0
P000592,2024-01-16,google,UK,Android,False,variant_b,non_payer,0.0
P000593,2024-02-08,unity_ads,UK,Android,True,variant_a,non_payer,0.0
P000594,2024-01-05,organic,US,iOS,True,variant_a,non_payer,0.0
P000595,2024-01-22,organic,UK,iOS,True,variant_b,non_payer,0.0
P000596,2024-01-29,organic,BR,iOS,True,variant_a,non_payer,0.0
P000597,2024-02-24,apple_search,US,Android,True,control,non_payer,0.0
P000598,2024-01-03,facebook,UK,Android,True,control,minnow,1.3178884364161407
P000599,2024-01-12,google,US,Android,False,control,whale,878.0215946336399
P000600,2024-01-26,google,UK,iOS,True,,minnow,12.036190511981273
P000601,2024-01-16,organic,US,Android,True,variant_b,dolphin,86.45967884047079
P000602,2024-02-20,organic,US,Android,False,variant_a,minnow,1.3302956444195142
P000603,2024-02-06,organic,BR,iOS,True,control,non_payer,0.0
P000604,2024-01-22,facebook,UK,iOS,True,control,minnow,14.614283677712754
P000605,2024-02-26,organic,US,iOS,True,variant_b,dolphin,69.13056221865291
P000606,2024-01-29,organic,AU,Android,True,,non_payer,0.0
P000607,2024-01-14,unity_ads,US,Android,True,control,non_payer,0.0
P000608,2024-01-28,tiktok,US,Android,True,,non_payer,0.0
P000609,2024-01-05,organic,CA,Android,True,variant_a,minnow,12.200677504571846
P000610,2024-02-16,organic,US,Android,True,control,non_payer,0.0
P000611,2024-02-18,organic,DE,Android,True,control,non_payer,0.0
P000612,2024-01-30,google,CA,iOS,True,variant_b,minnow,8.931827447194571
P000613,2024-02-15,unity_ads,JP,Android,True,variant_a,non_payer,0.0
P000614,2024-02-21,organic,IN,Android,True,variant_b,dolphin,47.179945293981824
P000615,2024-01-05,organic,US,Android,True,control,non_payer,0.0
P000616,2024-01-12,google,UK,iOS,False,variant_b,non_payer,0.0
P000617,2024-01-16,google,UK,iOS,False,control,minnow,5.146077143229434
P000618,2024-01-26,organic,US,iOS,False,control,non_payer,0.0
P000619,2024-01-26,google,JP,iOS,True,control,non_payer,0.0
P000620,2024-02-17,organic,FR,iOS,True,variant_b,non_payer,0.0
P000621,2024-01-21,facebook,CA,Android,True,variant_b,non_payer,0.0
P000622,2024-02-08,google,CA,Android,False,control,dolphin,25.59471660126162
P000623,2024-02-05,unity_ads,US,Android,True,variant_a,minnow,8.595209205783
P000624,2024-02-02,facebook,AU,Android,True,variant_b,minnow,3.0102481729352197
P000625,2024-01-30,tiktok,JP,Android,True,control,non_payer,0.0
P000626,2024-02-06,facebook,AU,iOS,True,,non_payer,0.0
P000627,2024-01-23,google,US,iOS,True,,non_payer,0.0
P000628,2024-02-27,facebook,DE,iOS,True,variant_a,whale,654.013907687588
P000629,2024-01-10,unity_ads,UK,Android,True,variant_b,non_payer,0.0
P000630,2024-02-23,tiktok,CA,iOS,False,variant_b,non_payer,0.0
P000631,2024-01-05,organic,CA,Android,False,control,minnow,9.748827107289625
P000632,2024-02-05,tiktok,UK,iOS,False,variant_a,non_payer,0.0
P000633,2024-02-03,unity_ads,FR,Android,False,control,minnow,7.189129771564282
P000634,2024-02-21,google,BR,iOS,True,,non_payer,0.0
P000635,2024-01-31,organic,US,Android,False,variant_b,non_payer,0.0
P000636,2024-01-10,unity_ads,IN,iOS,True,control,non_payer,0.0
P000637,2024-02-27,unity_ads,CA,iOS,False,variant_a,non_payer,0.0
P000638,2024-01-19,organic,FR,Android,True,variant_a,non_payer,0.0
P000639,2024-02-27,tiktok,JP,Android,True,variant_b,non_payer,0.0
P000640,2024-02-01,organic,CA,Android,True,variant_a,minnow,3.188547764399929
P000641,2024-01-01,organic,JP,Android,True,variant_b,non_payer,0.0
P000642,2024-02-25,facebook,US,Android,False,control,non_payer,0.0
P000643,2024-01-05,facebook,US,Android,False,variant_a,non_payer,0.0
P000644,2024-02-14,google,DE,iOS,True,control,non_payer,0.0
P000645,2024-01-04,organic,BR,iOS,True,control,non_payer,0.0
P000646,2024-01-16,tiktok,BR,iOS,True,variant_b,dolphin,54.616590135957765
P000647,2024-01-24,organic,DE,Android,True,variant_b,minnow,13.30140763945743
P000648,2024-01-16,organic,CA,Android,False,,non_payer,0.0
P000649,2024-02-24,organic,UK,Android,True,variant_b,non_payer,0.0
P000650,2024-01-02,facebook,MX,iOS,True,variant_a,non_payer,0.0
P000651,2024-02-18,tiktok,UK,iOS,False,,non_payer,0.0
P000652,2024-01-28,google,FR,Android,True,variant_b,non_payer,0.0
P000653,2024-02-01,unity_ads,CA,iOS,True,variant_a,non_payer,0.0
P000654,2024-01-27,organic,AU,Android,False,variant_a,non_payer,0.0
P000655,2024-01-20,facebook,UK,iOS,False,,non_payer,0.0
P000656,2024-01-24,facebook,MX,iOS,False,variant_b,non_payer,0.0
P000657,2024-01-12,facebook,AU,Android,True,variant_b,non_payer,0.0
P000658,2024-02-19,organic,IN,iOS,True,control,dolphin,56.64382341682922
P000659,2024-02-04,google,US,iOS,True,variant_b,non_payer,0.0
P000660,2024-02-29,facebook,AU,Android,True,control,non_payer,0.0
P000661,2024-02-02,google,FR,Android,True,control,non_payer,0.0
P000662,2024-02-02,facebook,FR,Android,True,variant_b,non_payer,0.0
P000663,2024-02-20,organic,BR,Android,True,variant_b,non_payer,0.0
